label,youtube_id,time_start,time_end,split
deadlifting,5S2dFB_90lk,7,17,train
deadlifting,hgMohHik5GI,0,10,train
deadlifting,n7vGxp_EdqA,43,53,train
deadlifting,JIj3aJ8uvrk,0,10,train
deadlifting,KrGzQiUdMXA,17,27,train
deadlifting,aEuAZUFpXv8,2,12,train
deadlifting,brjcdGbSTDc,8,18,train
deadlifting,x0KfHhk5hIY,0,10,train
deadlifting,dc44CzJnl3k,84,94,train
deadlifting,D8WbkcYelp4,0,10,train
deadlifting,m9TyHu53wXs,10,20,train
deadlifting,ZSzrrNVMnUo,7,17,train
deadlifting,bORD1ED0tpU,11,21,train
deadlifting,xbsQQTGJA4k,33,43,train
deadlifting,Apw1wpSkvkk,0,10,train
deadlifting,W-TJTV9LK4s,175,185,train
deadlifting,OcLUkxX8VHU,15,25,train
deadlifting,mB0cnPaVCWk,0,10,train
deadlifting,COStT7vo6ZA,4,14,train
deadlifting,pb22v5_3yNA,15,25,train
deadlifting,7dABaKptClY,34,44,train
deadlifting,cEEncd-Zyt4,3,13,train
deadlifting,14w9S4R-08I,6,16,train
deadlifting,GTsavPJ02Nw,5,15,train
deadlifting,35e3aaAGZlA,2,12,train
deadlifting,9u_CE1OPz7g,34,44,train
deadlifting,Aqc48dFkst8,26,36,train
deadlifting,7dSj7V4ITTU,43,53,train
deadlifting,U6rJig6LJM8,0,10,train
deadlifting,joiEtTHpfd4,46,56,train
deadlifting,j88Va1I2Rk4,580,590,train
deadlifting,WWKsCZ3TmQ0,10,20,train
deadlifting,Hv8OOsAFnqU,49,59,train
deadlifting,rVJqNcYBvrc,3,13,train
deadlifting,Z03rL1iOyyc,14,24,train
deadlifting,I8s79F5cJT0,0,10,train
deadlifting,uEg-YFyGnKQ,11,21,train
deadlifting,aRjb5kRnNfo,1,11,train
deadlifting,ZeB37b9ucjM,2,12,train
deadlifting,THwHCIdsEHc,44,54,train
deadlifting,LWrvBSxCMsw,1,11,train
deadlifting,rfsFxvSgmmA,49,59,train
deadlifting,Zn30ImaRAbM,2,12,train
deadlifting,pAiRCSDEjL8,5,15,train
deadlifting,hYgFXQyef_U,16,26,train
deadlifting,3W1-8hRFlY8,0,10,train
deadlifting,3llEyaxlpTc,62,72,train
deadlifting,c6japVNpnh8,4,14,train
deadlifting,J0ToYGERn-E,27,37,train
deadlifting,hf16kGKdmyY,29,39,train
deadlifting,7gxC3a_VnaI,21,31,train
deadlifting,f8JP_rpS1dE,4,14,train
deadlifting,Nab-ZecNpTY,50,60,train
deadlifting,FDJI7zoi_mU,4,14,train
deadlifting,SeeFCd-NH-U,18,28,train
deadlifting,4hpdtQwMevk,19,29,train
deadlifting,2KC0K6332yM,5,15,train
deadlifting,35b583-PbZw,24,34,train
deadlifting,AAiwh3Ol4-k,12,22,train
deadlifting,78msKPMIMHs,19,29,train
deadlifting,g2XghFAvC8A,0,10,train
deadlifting,i98Oq-Q3nGQ,5,15,train
deadlifting,oe-zz-zYKoc,59,69,train
deadlifting,k9pmg_LZx4w,11,21,train
deadlifting,KbaumJyJxl0,130,140,train
deadlifting,brzNjDfs1gc,0,10,train
deadlifting,0U93BB0lNAg,1,11,train
deadlifting,35klkZCosgo,30,40,train
deadlifting,8dChCdt4-5o,44,54,train
deadlifting,W-vjclcL7N0,1,11,train
deadlifting,br6ekMdM79E,4,14,train
deadlifting,O7BP_Hc0XXQ,10,20,train
deadlifting,Kbo0Il24rvc,30,40,train
deadlifting,P2m2Def98kc,24,34,train
deadlifting,obV3ogFIO8I,24,34,train
deadlifting,SW8CByupnQc,0,10,train
deadlifting,FDa8Sb8xUog,5,15,train
deadlifting,6g0r07v46HM,11,21,train
deadlifting,HhVLS_4gYgk,8,18,train
deadlifting,2JRAb3wepXo,25,35,train
deadlifting,bTTyfbDTllE,160,170,train
deadlifting,6KBedoEPW8k,10,20,train
deadlifting,m-PI5FnCep4,31,41,train
deadlifting,6A7bQCdMbxg,1,11,train
deadlifting,yzJ6CmjSbPQ,7,17,train
deadlifting,NnvLgDWsQbU,113,123,train
deadlifting,KJHQDahsufw,30,40,train
deadlifting,IR-mTsXnBns,0,10,train
deadlifting,LcI4dd9D3wo,0,10,train
deadlifting,f8D_m-7gtq0,5,15,train
deadlifting,XyEO9Y7VAYw,12,22,train
deadlifting,8LPHewbi9j0,4,14,train
deadlifting,6eK12lyDEZc,0,10,train
deadlifting,oei9TkPcRHU,6,16,train
deadlifting,Kbee2SrEf4I,50,60,train
deadlifting,4cgQLwhm9Us,13,23,train
deadlifting,IR1pczDoBL0,43,53,train
deadlifting,AX_FZohpByY,28,38,train
deadlifting,c54m-C072uU,14,24,train
deadlifting,x8IbjZdMitU,0,10,train
deadlifting,mmG9GSS0bpA,18,28,train
deadlifting,3iDHUwcOxwo,2,12,train
deadlifting,kCH9pdGfMBs,6,16,train
deadlifting,gL9aPxnu5wY,110,120,train
deadlifting,KBUHZTjfnBs,21,31,train
deadlifting,7dSDtwZkuD4,112,122,train
deadlifting,oxXxfu1BX9Q,5,15,train
deadlifting,w5JlTxJP9bQ,134,144,train
deadlifting,C9P6KQH1Kew,90,100,train
deadlifting,Hvfs-5IoOVM,22,32,train
deadlifting,AqLNgstDFAA,121,131,train
deadlifting,RtIa6p6Kbq8,6,16,train
deadlifting,DXvJV6XNkrA,4,14,train
deadlifting,9hcPKUUtwZ0,23,33,train
deadlifting,85H_a2W5lGY,2,12,train
deadlifting,52tRN6EWv0E,116,126,train
deadlifting,o5PStkT7-K8,23,33,train
deadlifting,gWYGMDEi2_M,17,27,train
deadlifting,ECJqoseDHJY,2,12,train
deadlifting,cEGpzxeBmdM,2,12,train
deadlifting,JD9J2f4UgCY,52,62,train
deadlifting,j9r-HjDhq28,94,104,train
deadlifting,mwSwgZgHBl0,0,10,train
deadlifting,COXFUhiZgJg,25,35,train
deadlifting,w8se5HOFbro,38,48,train
deadlifting,s5vtzKmo83A,0,10,train
deadlifting,m4WFp-mxuOE,17,27,train
deadlifting,A8oRk2APKQQ,18,28,train
deadlifting,6AkAde1qN84,8,18,train
deadlifting,Kg_mpbCv3Os,7,17,train
deadlifting,DWMNM8x8MFA,4,14,train
deadlifting,KhEsiIGxmMw,62,72,train
deadlifting,DBBfySWQC78,20,30,train
deadlifting,5mrY89JMmmA,47,57,train
deadlifting,-gfiq14hrWs,5,15,train
deadlifting,f4ULtzbUXaM,0,10,train
deadlifting,ox622UIZuO4,0,10,train
deadlifting,9GH7sh6R78g,59,69,train
deadlifting,7IjiCIRn5Pw,96,106,train
deadlifting,c51QGkX6Asg,2,12,train
deadlifting,RkfG-H1Rkds,0,10,train
deadlifting,O8D1fbJWspQ,9,19,train
deadlifting,7-54IOrgAsQ,13,23,train
deadlifting,Uuz73-ygyFM,1,11,train
deadlifting,C3K9ojehBgo,10,20,train
deadlifting,9vBlkYJaUHQ,5,15,train
deadlifting,PbHCPasUA4Y,77,87,train
deadlifting,r2IX7qvq9Y8,48,58,train
deadlifting,Hn3hY_HT3QU,21,31,train
deadlifting,jgtSxz9V_n4,20,30,train
deadlifting,ahWKlglcsIM,32,42,train
deadlifting,M773iY0-YyQ,0,10,train
deadlifting,_oPDJqEoRps,13,23,train
deadlifting,O1a2QLe2tzg,8,18,train
deadlifting,HnBoPrxTX2M,3,13,train
deadlifting,HnYvWPCsDsM,19,29,train
deadlifting,AqWl63fpWYw,85,95,train
deadlifting,PLPM6l1KuJw,35,45,train
deadlifting,v_YYTkuoR20,4,14,train
deadlifting,ICiVe_Fi45g,98,108,train
deadlifting,N-Q3TytvwUY,13,23,train
deadlifting,28F7Mgvxxc0,35,45,train
deadlifting,L1l1Gw2Tqjg,149,159,train
deadlifting,IAtkWLos26Y,11,21,train
deadlifting,6A1NT4Uu3Q8,57,67,train
deadlifting,ZXMbZCSEE5A,9,19,train
deadlifting,144WxQyE9Ow,4,14,train
deadlifting,1mFDEiF2jKI,19,29,train
deadlifting,ii171NUd8rc,157,167,train
deadlifting,sfy9ZZBq1Ic,3,13,train
deadlifting,-gk9vSxgShA,6,16,train
deadlifting,VvzjZ3W4UQ4,63,73,train
deadlifting,HevCFMilaWo,24,34,train
deadlifting,H4tSzcDbXOQ,16,26,train
deadlifting,OaOMsXSyPbs,6,16,train
deadlifting,bTZSZtsEE-8,5,15,train
deadlifting,S8J49L5wYjI,6,16,train
deadlifting,85H7M07QzDw,2,12,train
deadlifting,IAuggzHRKrU,27,37,train
deadlifting,_XvgoY7cupA,6,16,train
deadlifting,WU0F9IWjKGQ,10,20,train
deadlifting,5c_Jyx0i_hw,2,12,train
deadlifting,eBTYOQQeZWA,0,10,train
deadlifting,bOJbKA4adGA,10,20,train
deadlifting,6vXiOy-eoL4,10,20,train
deadlifting,8490K6wsYpo,16,26,train
deadlifting,fdlBOnNnrw4,35,45,train
deadlifting,fzkoUz1-NH4,2,12,train
deadlifting,DWPYKzW0eWc,30,40,train
deadlifting,brGcH3eR0Yg,16,26,train
deadlifting,jFN0OZqGvNg,0,10,train
deadlifting,6AmhtqdwCuI,12,22,train
deadlifting,f9L2tM-7sng,13,23,train
deadlifting,a8SEXU1ozt0,3,13,train
deadlifting,IPe1FnYlW2k,1,11,train
deadlifting,9hOmoQNSz-I,3,13,train
deadlifting,e3xerNWMiY8,6,16,train
deadlifting,0eZurfXm8j4,12,22,train
deadlifting,JCuac5YvV9w,175,185,train
deadlifting,n1x_YjS4YRU,6,16,train
deadlifting,QgrIv8ZAuTM,4,14,train
deadlifting,GSNNqQJZMdw,6,16,train
deadlifting,8LOUYBWPpEs,74,84,train
deadlifting,f8VYtbCxGt4,39,49,train
deadlifting,DW_x4OdOiw4,29,39,train
deadlifting,jFbhIU6rz0I,11,21,train
deadlifting,rfQTWlykNRM,2,12,train
deadlifting,joEjz3ILMIw,2,12,train
deadlifting,lgF2F7Z6OmU,179,189,train
deadlifting,h6gE4iqRXaM,5,15,train
deadlifting,wu1JOumMCY4,19,29,train
deadlifting,DW6pyAECF64,13,23,train
deadlifting,6oXHDYBDwUk,14,24,train
deadlifting,35LVJcbTNCU,0,10,train
deadlifting,ZOSxd_H7AmQ,4,14,train
deadlifting,-N46de8x4EU,17,27,train
deadlifting,I5Zobx9lTVc,0,10,train
deadlifting,AquG9zGOZGc,12,22,train
deadlifting,GqTFFm28rjE,2,12,train
deadlifting,g6bIb-odH3M,5,15,train
deadlifting,DkMEHv_kdSU,18,28,train
deadlifting,Z2hT4DyqF5c,6,16,train
deadlifting,Wp27cv-l9Iw,6,16,train
deadlifting,RVeFeSrZYKw,6,16,train
deadlifting,GzqnlJlScYc,3,13,train
deadlifting,8D9DLc8gNGA,22,32,train
deadlifting,2FaQ4vFAL_4,10,20,train
deadlifting,q4c-SSfzOt8,0,10,train
deadlifting,NnnAkeE7tMU,5,15,train
deadlifting,KbaVxmCQdow,3,13,train
deadlifting,11BcP5ybcyw,14,24,train
deadlifting,E1Uoskj3Txw,2,12,train
deadlifting,jfykVSVKICE,18,28,train
deadlifting,7dHs8bjzpvE,24,34,train
deadlifting,34nv9arPXZo,9,19,train
deadlifting,obkuu2-Vl6w,0,10,train
deadlifting,IvMlXXQco24,33,43,train
deadlifting,Pd0WRooBpa4,18,28,train
deadlifting,ha5VdaoPZEw,9,19,train
deadlifting,m2GBaOO440s,1,11,train
deadlifting,oxZ30yHvZpo,19,29,train
deadlifting,2FbCTkwFyTc,15,25,train
deadlifting,1FJ8pVv0RDE,3,13,train
deadlifting,2azlVRUbX3E,51,61,train
deadlifting,OGLdRRN8_Ys,12,22,train
deadlifting,3DcCyho1ZTo,0,10,train
deadlifting,ij-B3_B9AVE,14,24,train
deadlifting,D5ilfzNsvYY,12,22,train
deadlifting,BFtkbUR__oU,2,12,train
deadlifting,DXRPJzQC0rM,0,10,train
deadlifting,Mh2Ec6uH_oE,9,19,train
deadlifting,4pj4N1youZo,0,10,train
deadlifting,COQ5oENkATg,0,10,train
deadlifting,oxGsPlkZwFc,11,21,train
deadlifting,6AeZfofIdsc,37,47,train
deadlifting,6PFVBWoBWMs,18,28,train
deadlifting,p3u1rwmpSMc,0,10,train
deadlifting,_2zS-wpkIYg,3,13,train
deadlifting,9mDzdzN9RVU,21,31,train
deadlifting,qosuZPI09lc,70,80,train
deadlifting,Ka4IM-ypn8E,16,26,train
deadlifting,nRi3DRLvYtk,30,40,train
deadlifting,8LLrxwo2PxI,31,41,train
deadlifting,1JRtYzWeH4w,8,18,train
deadlifting,5sz5p_i4ePI,4,14,train
deadlifting,hHAWTqHcynQ,57,67,train
deadlifting,DXx988AolII,19,29,train
deadlifting,miyFaqIeinQ,20,30,train
deadlifting,C1FAxJVbpYI,4,14,train
deadlifting,Apt0r_rDqwI,1,11,train
deadlifting,YsDcm04Busk,135,145,train
deadlifting,-QcSkIaJC-s,127,137,train
deadlifting,zvJ1eKkxi38,11,21,train
deadlifting,9GVYpaTSNcs,28,38,train
deadlifting,MA9Wff2qFnM,6,16,train
deadlifting,Q0Qof1rXvss,62,72,train
deadlifting,lAEzcQ3QHXE,44,54,train
deadlifting,e4OoII0h5O0,12,22,train
deadlifting,Hm1AOLcFBAs,54,64,train
deadlifting,HvCB0k1o-Xk,4,14,train
deadlifting,h6T9UPZyL7Y,38,48,train
deadlifting,5JLJVEDe148,15,25,train
deadlifting,VCIXjO12IoA,10,20,train
deadlifting,k5eH1yHJ1Uk,14,24,train
deadlifting,HviRp1Jcl6w,66,76,train
deadlifting,IR6DuXVkXps,22,32,train
deadlifting,Zn8VknyS89E,1,11,train
deadlifting,B03qMMq6AkQ,18,28,train
deadlifting,ccs0WsJ9qEM,5,15,train
deadlifting,NESHhfNBBwI,9,19,train
deadlifting,Ee6JBTXU10M,31,41,train
deadlifting,8iO5iNGxLIQ,2,12,train
deadlifting,rF_n_LA0pTc,60,70,train
deadlifting,bTZAqP37ksE,29,39,train
deadlifting,LXHmi_KbuMY,8,18,train
deadlifting,KxHtl3_6cQg,2,12,train
deadlifting,gC3S-7wx9uw,29,39,train
deadlifting,COcsSWTPpaA,14,24,train
deadlifting,mELaRshOFjs,42,52,train
deadlifting,8a_cG6JXTjs,201,211,train
deadlifting,xGzNkmvIc3U,23,33,train
deadlifting,f8S8HjPx33E,20,30,train
deadlifting,j7DJymdRcDo,27,37,train
deadlifting,N9OqEwNx2X4,1,11,train
deadlifting,1bBSBLB40FU,2,12,train
deadlifting,iHcWli8uNdA,7,17,train
deadlifting,oxsx6DgzKvU,2,12,train
deadlifting,xbVH0pv2Vb0,13,23,train
deadlifting,L6wxT_GTCsk,10,20,train
deadlifting,lb2nZOKWChc,1,11,train
deadlifting,-eP9y4hFogU,22,32,train
deadlifting,FC_d6GBP32w,50,60,train
deadlifting,6r9NZPRDz9M,28,38,train
deadlifting,fzjlHBagJUM,7,17,train
deadlifting,zvRU8Tn5LCM,6,16,train
deadlifting,ucQQGT9sQ8Y,43,53,train
deadlifting,vTtEpdckx8Y,20,30,train
deadlifting,IbB82i2RCXg,12,22,train
deadlifting,LCv8G1el_7s,6,16,train
deadlifting,GIfMMq3Nl6o,2,12,train
deadlifting,AqwioxvgZU4,56,66,train
deadlifting,kARlsdtiz_o,9,19,train
deadlifting,8LLagUnXra8,29,39,train
deadlifting,-C0vqfcUqJY,15,25,train
deadlifting,DXFNYs9T1h0,39,49,train
deadlifting,pHZHTVULlec,0,10,train
deadlifting,68-8Ib-SyOc,3,13,train
deadlifting,JcW-hm1nEK8,1,11,train
deadlifting,G3YqGWHExDI,14,24,train
deadlifting,NnxLaoa-Ti8,9,19,train
deadlifting,cEEJv06rOes,14,24,train
deadlifting,b7p2kOJk1OQ,7,17,train
deadlifting,3Wf-PoZZz-E,40,50,train
deadlifting,br4KutXc7HA,3,13,train
deadlifting,2Di6VpSuArg,3,13,train
deadlifting,j9ojWDalbLA,0,10,train
deadlifting,IPKbUa75Nvw,4,14,train
deadlifting,MGVnhYKinvo,0,10,train
deadlifting,lI-IsgIkf0A,6,16,train
deadlifting,IAtHHCHkUn4,19,29,train
deadlifting,OP3LrlxnT58,8,18,train
deadlifting,34-XA9bvIHo,27,37,train
deadlifting,vKa04Kk-UzU,1,11,train
deadlifting,U-tN3YAz3uQ,24,34,train
deadlifting,l42A_k5uh5w,3,13,train
deadlifting,mluwKDoq7P0,155,165,train
deadlifting,OCukpr1bRuo,21,31,train
deadlifting,OGJfdYn-XsI,13,23,train
deadlifting,6pHa8rAsqJc,73,83,train
deadlifting,EanlOcJAV7g,46,56,train
deadlifting,MA5_z380ivQ,42,52,train
deadlifting,jy8ZT94gZsg,2,12,train
deadlifting,c60ysMmNLfk,3,13,train
deadlifting,w4TdFZeMneE,6,16,train
deadlifting,hYe5rH29zbQ,153,163,train
deadlifting,x8mN-KtcAZs,4,14,train
deadlifting,r3w6gRzfVqw,0,10,train
deadlifting,kB-ChLN6oj0,27,37,train
deadlifting,Huv-kMRL3pk,50,60,train
deadlifting,ZSzh8KcaF9o,15,25,train
deadlifting,P1Sv99wdQkU,5,15,train
deadlifting,E-CTyMY5ZsE,1,11,train
deadlifting,U-jGFq-i0oA,8,18,train
deadlifting,4ckmwMmTGKM,28,38,train
deadlifting,p7LjJ3_ifPc,101,111,train
deadlifting,9vSb28P8u98,150,160,train
deadlifting,9vJPASEIMv4,85,95,train
deadlifting,FCi-XPWPdfo,2,12,train
deadlifting,Q-d-2JKm3s4,0,10,train
deadlifting,fwo7hhbjssg,14,24,train
deadlifting,K8_ZBVZpDXc,12,22,train
deadlifting,3WlS6-AvL7Q,14,24,train
deadlifting,-TJW8b3nwdU,12,22,train
deadlifting,BQF_4YWRNSI,5,15,train
deadlifting,1mGtXtvdmHs,114,124,train
deadlifting,O0devAJzgbE,5,15,train
deadlifting,hghOu39rU40,20,30,train
deadlifting,HCqZv6RWAx8,72,82,train
deadlifting,c0j92fqJjj8,8,18,train
deadlifting,pg8Lcv6t-TE,6,16,train
deadlifting,U2Zab1EJM6M,0,10,train
deadlifting,96zg5zWEFqk,0,10,train
deadlifting,PEbRsh7nAdk,18,28,train
deadlifting,C1BpEqOQLbQ,327,337,train
deadlifting,cAvtpRSqRxM,5,15,train
deadlifting,2b4kDyUisPg,14,24,train
deadlifting,Igv5fGB5_HA,57,67,train
deadlifting,p7bAUFGwp3w,5,15,train
deadlifting,b53VsmrMxDQ,24,34,train
deadlifting,oyFaOEw3SHE,0,10,train
deadlifting,PGnfSkeYDqA,20,30,train
deadlifting,OsvhVCEuXFc,32,42,train
deadlifting,Aqnbh6H-FZs,2,12,train
deadlifting,Kavv0tczifg,31,41,train
deadlifting,oxAinCGC6kA,20,30,train
deadlifting,c6DJRPDeMU4,0,10,train
deadlifting,OggyAs9qzhc,25,35,train
deadlifting,fzZewlnlns8,29,39,train
deadlifting,P3dClgMKTvk,1,11,train
deadlifting,3i-xSJrhsJI,28,38,train
deadlifting,Y9u0QMTkl3U,19,29,train
deadlifting,mmBzDoumHBg,5,15,train
deadlifting,45ieM1XbCkY,9,19,train
deadlifting,p6KK6yHxd4k,39,49,train
deadlifting,079byi6qvFA,14,24,train
deadlifting,f8Qr_Vm0DeI,26,36,train
deadlifting,5JrkreyeS3k,2,12,train
deadlifting,HnCTn2IDusY,13,23,train
deadlifting,IAo2_cVh1js,0,10,train
deadlifting,IQW55ZiRw1I,33,43,train
deadlifting,15GYdXuq_SQ,4,14,train
deadlifting,p8ZdNUt28K4,7,17,train
deadlifting,QreyLjNUV0g,115,125,train
deadlifting,-uqxjBfCzVk,0,10,train
deadlifting,NnlAR_Xymyc,4,14,train
deadlifting,6AkUakVhpbg,4,14,train
deadlifting,XA1_JEc8jDo,20,30,train
deadlifting,5bPGfRWJ6yE,4,14,train
deadlifting,I4ektnzdC58,27,37,train
deadlifting,EUh31NhOvdk,13,23,train
deadlifting,I-jKzTYeBFs,2,12,train
deadlifting,oxkIhqc9lhU,1,11,train
deadlifting,wURz4Z_m2EI,10,20,train
deadlifting,HvWf3_de08o,22,32,train
deadlifting,IQPz303019Q,8,18,train
deadlifting,e7v-WOlSrmA,14,24,train
deadlifting,8B8PhdOoNmo,43,53,train
deadlifting,hX1p54qj9fM,19,29,train
deadlifting,0NJ8xUQQgro,18,28,train
deadlifting,brxWqwOGjak,13,23,train
deadlifting,DXHQF0xi5Uw,0,10,train
deadlifting,eAVaXlGPZD4,0,10,train
deadlifting,KbHme_i8NSU,13,23,train
deadlifting,oxcSyOnFRR0,6,16,train
deadlifting,XizllQL2kmE,0,10,train
deadlifting,f8AhC-LGp5w,6,16,train
deadlifting,HutVDQoa-yU,2,12,train
deadlifting,8LGhxo7bDOs,0,10,train
deadlifting,f8uMcHQZU28,24,34,train
deadlifting,DXZS78aehMM,0,10,train
deadlifting,b09CUEBg6BI,0,10,train
deadlifting,f9MX55BsAEY,0,10,train
deadlifting,PAWoISb73yc,5,15,train
deadlifting,7p61nF0yf50,13,23,train
deadlifting,eFFLtRc1m-M,32,42,train
deadlifting,b1dqNOnBIEQ,4,14,train
deadlifting,hfu_liMQZ2Y,3,13,train
deadlifting,oxSqRFExi8M,171,181,train
deadlifting,F6xPIZC6lhM,55,65,train
deadlifting,C2anuGAfIPg,63,73,train
deadlifting,NnuWWIGVql0,25,35,train
deadlifting,f8dp7wR4GWg,3,13,train
deadlifting,bTfaCGwyZNQ,157,167,train
deadlifting,oF2G6kG4bDY,22,32,train
deadlifting,_SSLnKYksTY,28,38,train
deadlifting,MdGZlJfiXQY,12,22,train
deadlifting,5bB7ix6me5o,69,79,train
deadlifting,gecqSukeSGs,0,10,train
deadlifting,dAAXfFDRqFY,53,63,train
deadlifting,OsrDEc6Dk0E,2,12,train
deadlifting,52wTNeFsjlw,3,13,train
deadlifting,oxF5Ac-XkM0,10,20,train
deadlifting,5bWUOq7v_w4,2,12,train
deadlifting,8azFk5QUhWE,212,222,train
deadlifting,9WxHPcHXEQc,48,58,train
deadlifting,p1GWWuljlvk,44,54,train
deadlifting,18ueNDvCpF0,1,11,train
deadlifting,l6gDwf3xC6s,3,13,train
deadlifting,x1Xpq440u00,45,55,train
deadlifting,v98RzQTiaH0,11,21,train
deadlifting,HngBDSih3UA,3,13,train
deadlifting,6As7JsbDozk,4,14,train
deadlifting,5bYBy-lv2bI,24,34,train
deadlifting,I4wOvLbt1Tc,11,21,train
deadlifting,ml2KNBh1w2o,26,36,train
deadlifting,2FWp2e16Pdk,1,11,train
deadlifting,r1Mzd_xm_Io,16,26,train
deadlifting,-DT5NO2Mjtg,50,60,train
deadlifting,CAjSK4ToNsg,25,35,train
deadlifting,oeeYYTFYUxQ,0,10,train
deadlifting,DWUnYc6Tzoc,1,11,train
deadlifting,-QfjVxmpwIs,4,14,train
deadlifting,36aDZscAfMk,44,54,train
deadlifting,A43iy1LSYt0,20,30,train
deadlifting,p9rrbXNg_Gk,15,25,train
deadlifting,maFL1UEnojM,34,44,train
deadlifting,bql3f7FFsjY,27,37,train
deadlifting,udeufsmp73A,9,19,train
deadlifting,m4N990-cBYM,29,39,train
deadlifting,NdBVThJQUCE,39,49,train
deadlifting,COO7f0VDIiM,14,24,train
deadlifting,fzfFqqkK0Ks,16,26,train
deadlifting,2v55bDzUxeQ,46,56,train
deadlifting,e3cg4DmaaPo,49,59,train
deadlifting,Kg-T1HV0Mw4,18,28,train
deadlifting,IBHnIgd8FUk,3,13,train
deadlifting,f6PfnccDmsk,0,10,train
deadlifting,Ap8WsyaXD_E,0,10,train
deadlifting,POtB_98KtOw,14,24,train
deadlifting,G1tzweFaR2g,15,25,train
deadlifting,EUpEPYw21y0,0,10,train
deadlifting,2PQkl6vwBbY,1,11,train
deadlifting,HFTQ8sNTubw,71,81,train
deadlifting,4GVUME4kJic,42,52,train
deadlifting,m9Pc95ggZWE,29,39,train
deadlifting,IPQaW6vO8c4,65,75,train
deadlifting,85PsLBGZo_8,14,24,train
deadlifting,JQEUQqcmBdE,11,21,train
deadlifting,ETD1pt_t6D0,19,29,train
deadlifting,_VfIXeIsDgs,0,10,train
deadlifting,Z0mJDXpNhYA,0,10,train
deadlifting,bTiLrhX4r4Y,4,14,train
deadlifting,5c1v-pPqlwM,5,15,train
deadlifting,K2D1U65ue1E,24,34,train
deadlifting,LD5M6u8JWkE,6,16,train
deadlifting,Ac6lmbxZLx4,85,95,train
deadlifting,9u_3rj8Tvl8,6,16,train
deadlifting,L0LnzWOq6_k,151,161,train
deadlifting,AqOmgsrwY_o,59,69,train
deadlifting,4L7T0SJCJxI,0,10,train
deadlifting,TuBucAGzRBU,135,145,train
deadlifting,0sSa61TL9mM,10,20,train
deadlifting,COVisA5nW9Y,0,10,train
deadlifting,mF4BWUtK43o,10,20,train
deadlifting,l8TjnCyd57I,49,59,train
deadlifting,35gacmHKDbU,29,39,train
deadlifting,ZDWfwGjxNx8,0,10,train
deadlifting,DWGGjU34NsY,0,10,train
deadlifting,ka_JyaibU6c,0,10,train
deadlifting,Kg4fEX4Srl8,18,28,train
deadlifting,bTefOQVyo70,4,14,train
deadlifting,51NHM3-amLw,0,10,train
deadlifting,XAsmlBuEKQk,4,14,train
deadlifting,Gbon167Mfbw,6,16,train
deadlifting,_er9LE0xssw,0,10,train
deadlifting,DXoBNCn0P-U,7,17,train
deadlifting,0iBL45GNQPk,138,148,train
deadlifting,pERsd9s9W7c,52,62,train
deadlifting,wu7oRgdjo98,0,10,train
deadlifting,66V6NHXiv8Y,11,21,train
deadlifting,l2qmib5JJEg,19,29,train
deadlifting,-Qr58HymVsE,17,27,train
deadlifting,85LiLFN46sc,53,63,train
deadlifting,52rGiIW_5_c,8,18,train
deadlifting,m6Haxex7tv0,16,26,train
deadlifting,S11WEM4Yr9Q,12,22,train
deadlifting,r67n5PFjx60,16,26,train
deadlifting,hChwiU4O4A4,93,103,train
deadlifting,32f6fXGdmb4,6,16,train
deadlifting,bNq0buV_KJI,41,51,train
deadlifting,ES3GlseowG8,6,16,train
deadlifting,Hm1XbFdoUt4,91,101,train
deadlifting,ObHZfSKsQUA,18,28,train
deadlifting,bqz67PSNxj0,1,11,train
deadlifting,M1mm6OnfoDQ,25,35,train
deadlifting,p82md-RVJro,7,17,train
deadlifting,P34Zr342IrM,66,76,train
deadlifting,wD8zSKD4MIA,43,53,train
deadlifting,nGr_Juq10nI,11,21,train
deadlifting,IFjijgs3uSU,17,27,train
deadlifting,6tgR_ZWzE7o,3,13,train
deadlifting,2l0Gokn1Xa8,10,20,train
deadlifting,9vMzcyfB1F8,19,29,train
deadlifting,oJ2u8mxbPmA,10,20,train
deadlifting,X5-HtCU4-U4,10,20,train
deadlifting,NntnYMMTtnE,53,63,train
deadlifting,0h4gpQ7tpz4,35,45,train
deadlifting,giG9xfm6rO4,0,10,train
deadlifting,HIAdR3uEBMQ,9,19,train
deadlifting,KhDoKEHadBI,0,10,train
deadlifting,DXNr8fEy3PE,23,33,train
deadlifting,DWhZm0KYBsk,30,40,train
deadlifting,4lAlf7Kvxn8,34,44,train
deadlifting,L8UlXVfZRp8,5,15,train
deadlifting,hgZKDOMGGtg,131,141,train
deadlifting,CdEdM39nf8M,8,18,train
deadlifting,KDvjcwnZ8G4,0,10,train
deadlifting,hhyJSdnpFbs,16,26,train
deadlifting,op_zoyTtfU4,1,11,train
deadlifting,Ap0b0pGc3CM,4,14,train
deadlifting,-4DYQUMheZ0,12,22,train
deadlifting,fzqLVBCLs8Q,5,15,train
deadlifting,anEl0ddosaM,4,14,train
deadlifting,9KxPfxSVeFE,18,28,train
deadlifting,Wih3jB43GUY,0,10,train
deadlifting,8uDXu9M7svc,99,109,train
deadlifting,b2koveBjTCU,0,10,train
deadlifting,beJOZpXOzi4,9,19,train
deadlifting,O4XB8eJKiUg,6,16,train
deadlifting,IvR8dRfFDSU,69,79,train
deadlifting,6f4P0nCpVj4,27,37,train
deadlifting,p-W-UZ-Exao,8,18,train
